shoulder_slope,knee_distance,knee_align_L,knee_align_R,shoulder_hip_angle,label
-179.7261794758432,0.17794559724774184,-0.030424058437347412,-0.009519189596176147,15.162875118510113,1
-179.64985481738867,0.18673701840491377,-0.0205267071723938,-0.00845426321029663,14.6792786254753,1
-178.92270554351583,0.21617461673574473,-0.0041983723640441895,0.0036359429359436035,15.875173557113058,1
-178.62406805025367,0.25995546321808133,0.018756568431854248,0.019062191247940063,17.0388832736893,1
179.8242544761129,0.31343127102451035,0.04201012849807739,0.044468849897384644,19.158062278288735,1
179.61978926821243,0.33153004796191604,0.049146175384521484,0.05418470501899719,21.203158599806393,1
179.66209715972718,0.35094636929756035,0.06057864427566528,0.061387836933135986,21.976194563272987,1
179.92171887403126,0.34998686955055053,0.061585962772369385,0.056874483823776245,20.964451803868183,1
-179.94744510508542,0.34935547496617597,0.06210052967071533,0.056308209896087646,24.871019315588512,1
179.89787525771763,0.3498913679830503,0.06132352352142334,0.05559229850769043,23.35296100509698,1
-179.91850872429117,0.35276595315236714,0.05419456958770752,0.06275591254234314,24.66993497685709,1
-179.57744215070562,0.34220337978199994,0.057416558265686035,0.05566266179084778,23.091434253641665,1
-178.5576300712296,0.31937247236776706,0.044313788414001465,0.04945853352546692,20.547311698207345,1
-178.75082807882822,0.2747293742367258,0.023756444454193115,0.026119917631149292,18.73881804786181,1
-179.90441656863237,0.22872069184518176,-0.0017504096031188965,0.012599766254425049,17.856256150340826,1
-179.65549968895576,0.19573787483539734,-0.023329079151153564,-0.003352522850036621,17.74294144438025,1
-179.6196136149729,0.18005405072394615,-0.027945995330810547,-0.01348024606704712,15.48878252722884,1
-174.80691915997647,0.030103022593076015,0.07347017526626587,-0.09045588970184326,14.131934978881882,1
-151.94791243251373,0.038430678540538006,0.10188347101211548,-0.1105649471282959,23.55159703011882,1
-173.5863480924983,0.041467411786276366,0.0729990005493164,-0.11148864030838013,36.355377605651604,1
145.46297140787317,0.053522370709103546,0.08234834671020508,-0.09024548530578613,41.32129103066024,1
173.6520985890394,0.04847643087614683,0.05675995349884033,-0.11842834949493408,45.59474557589869,1
170.64782804032583,0.05714328326353725,0.04545736312866211,-0.13189828395843506,47.56757349673494,1
169.22941005555361,0.030262067457590393,0.05125492811203003,-0.12108182907104492,44.65812149334512,1
170.64498754665667,0.025016032839351384,0.06014817953109741,-0.11553388833999634,43.09008402075361,1
170.88113109435972,0.014656072240060056,0.06409144401550293,-0.12024843692779541,43.33704210766919,1
172.81573698870758,0.02711689778917143,0.0597110390663147,-0.12291276454925537,42.34244200804864,1
175.5586157393355,0.02513719595573573,0.0508648157119751,-0.12536054849624634,41.91775159534458,1
168.03547663425675,0.043526309820647806,0.05174720287322998,-0.13897180557250977,45.426539717189726,1
167.5332566438423,0.04968330087553628,0.07082480192184448,-0.12212598323822021,43.83647638493603,1
179.94472078388833,0.04099110026918766,0.042928218841552734,-0.11238288879394531,40.76269327002926,1
-164.16122086457486,0.04202394370557937,0.040188372135162354,-0.07506245374679565,28.98239676733591,1
-168.39476919045896,0.032649057398651656,-0.0008684992790222168,-0.0683850646018982,19.058220487520273,1
-173.7689517691097,0.04489277986359463,-0.010792136192321777,-0.021177291870117188,7.119094787982174,1
-176.56282276431216,0.05602325651757674,0.014323949813842773,-0.021740108728408813,1.9743744126311462,1
-172.91816958205112,0.06334114521309409,0.012106180191040039,-0.01811814308166504,3.4350005978467126,1
35.832108842355105,0.015046730391868436,0.03369155526161194,-0.01644417643547058,12.9682286288623,1
-3.0560543731332768,0.01235514937732171,0.031293392181396484,-0.02734440565109253,26.010202106001042,1
169.06067947339355,0.012480112116446678,-0.003490954637527466,-0.024315595626831055,38.508520451887534,1
179.85519857687686,0.010993500377999952,-0.030549168586730957,0.013756513595581055,46.35701852694643,1
175.49100018599472,0.0074945036459181805,-0.047754913568496704,0.035605281591415405,50.95638798215517,1
-144.89722267319706,0.008136559743628403,-0.04410523176193237,0.03897017240524292,54.19634766132418,1
-178.76081641689436,0.01614965230351337,-0.04421210289001465,0.04387807846069336,54.80422271359232,1
176.56103522525677,0.019322917993554657,-0.05155134201049805,0.048963189125061035,54.15783811246766,1
-32.05382813978806,0.06495377120418955,-0.07664340734481812,0.03087860345840454,46.811345045407265,1
2.224501268548965,0.01373177598827859,-0.06161832809448242,0.060017943382263184,49.41792192500908,1
-175.60883439176553,0.012636497824597031,-0.0600912868976593,0.04324918985366821,46.82505167784495,1
-159.83382665722252,0.012596806921403761,-0.044229984283447266,0.02349710464477539,42.36853896735984,1
-161.34627741271655,0.012080490766218902,-0.012736767530441284,0.0006802082061767578,36.88746788225746,1
148.85547053093413,0.015181344858059683,0.01961079239845276,-0.020431846380233765,29.135718455241776,1
-175.12972061684678,0.014263966567227629,0.03663530945777893,-0.035959869623184204,21.269090864578395,1
-4.070501951306521,0.0072979983048201795,0.053127169609069824,-0.03454965353012085,17.65313393599474,1
18.840634237033782,0.012648385572752283,0.03209659457206726,-0.01538020372390747,10.598889773061677,1
177.4179822089351,0.2734483694145418,-0.10550004243850708,0.1304328739643097,12.931527653187487,1
176.61385046219357,0.30655200547074585,-0.08339577913284302,0.14753645658493042,11.535342958254118,1
176.68501964180984,0.28781834230665493,-0.08425575494766235,0.12167161703109741,14.51830335420559,1
174.87290574813008,0.2541159393159591,-0.09673303365707397,0.1061943769454956,18.09237098898919,1
173.66806819509728,0.2845122699562707,-0.06340533494949341,0.11093708872795105,13.159404704334426,1
175.17721840123957,0.28805303047729214,-0.019761621952056885,0.08492597937583923,12.115005018521847,1
176.48915844146651,0.24701660051186794,-0.016844630241394043,0.038733601570129395,5.583006700481459,1
177.1839467282585,0.18708814499549192,-0.007105767726898193,-0.026194393634796143,0.05791092124785651,1
176.96470701599924,0.17286258825562809,-0.004127621650695801,-0.022121310234069824,2.906332652722189,1
177.5571512997798,0.2010969441076926,-0.02302604913711548,-0.01507335901260376,4.374875016355257,1
-40.80539059443797,0.08017114961893768,0.06597447395324707,0.024707794189453125,6.806315832344314,1
-9.153772852512278,0.044089566479867975,0.051242321729660034,0.04352864623069763,14.462494565066503,1
-0.9378060206604153,0.022924645908170185,0.05449452996253967,0.048239946365356445,34.88507629733895,1
7.643273172613063,0.057874169521211286,0.0996708869934082,0.004063248634338379,42.659194689384755,1
30.644984738714996,0.10117554033427822,0.10844045877456665,-0.017931461334228516,42.12277631772319,1
155.8395481284103,0.09761088284493202,0.08518195152282715,-0.04330199956893921,44.88062215791972,1
13.528272976008727,0.07603642976556625,0.09451049566268921,0.00040030479431152344,45.37555477052801,1
-4.295282343168875,0.03973767841349469,0.12723129987716675,-0.03171795606613159,29.11161351060689,1
-19.18947494991077,0.061998159058129394,0.11329448223114014,-0.045057088136672974,10.895165857005292,1
-56.5428312568757,0.05085750931134079,0.09117737412452698,-0.033761024475097656,13.756447719432929,1
-146.0994071722459,0.022744046478873892,-0.061477094888687134,0.060822755098342896,27.671649183233228,1
-19.296392582241733,0.023384402726518122,-0.0783751904964447,0.06559443473815918,39.70462972284164,1
-73.71714871720968,0.04541902773561697,-0.13223037123680115,0.12882307171821594,37.19258733135801,1
-152.51716489008692,0.03826949337759463,-0.16047394275665283,0.1433301568031311,32.93967988197296,1
-158.65486250916533,0.05289380953048845,-0.18256941437721252,0.1428033411502838,30.734559281780072,1
-151.9550452082649,0.050593945063591696,-0.18595969676971436,0.14501067996025085,30.10756976582855,1
-16.7615288688154,0.05603365208342037,-0.15206247568130493,0.14050650596618652,35.828939470849484,1
-132.66669673134695,0.03239896785626659,-0.12774232029914856,0.10818415880203247,24.717190389130117,1
-17.84584453541117,0.023534531612270454,-0.00926259160041809,0.022922664880752563,10.947768327336233,1
104.22250063753097,0.024822669511571603,0.027891993522644043,-0.019522905349731445,0.047542894019001525,1
178.36464586743054,0.3082748487060961,0.029384195804595947,-0.012681722640991211,10.763788334060447,1
178.20814335452351,0.32773145060992237,0.031224846839904785,0.001825183629989624,12.78907378518108,1
177.9459078105797,0.3959408036901675,0.07666897773742676,0.030037790536880493,12.800227799897195,1
179.46952677167383,0.4480504341587888,0.1049160361289978,0.04312169551849365,15.274426448774948,1
179.13844527995676,0.47482122764754914,0.11397618055343628,0.05744826793670654,18.928640738372348,1
179.14393937457936,0.4800347807592402,0.11039179563522339,0.0727526843547821,23.498688919837413,1
179.6535077165759,0.443639548084852,0.0955573320388794,0.0653824508190155,22.81024311143479,1
177.84956203206647,0.47715671855180997,0.11493617296218872,0.06814900040626526,28.06817679302244,1
178.18814157939693,0.4798476021923847,0.10738480091094971,0.07697954773902893,30.423906021382535,1
-179.2016371461611,0.4684580769261758,0.09814709424972534,0.08025491237640381,28.651045301046285,1
179.07795621689678,0.48089090094817816,0.10680222511291504,0.06723380088806152,20.964022183584582,1
178.69079747910683,0.4238334116151473,0.08372735977172852,0.03997600078582764,15.187037984802734,1
178.1871354934391,0.30166061469652455,0.015107989311218262,-0.010651379823684692,11.994797990492385,1
178.79371144585815,0.26757071630183604,-0.002471327781677246,-0.026726871728897095,12.843910493033253,1
179.8003020556007,0.441281500589937,0.07291734218597412,0.06766369938850403,14.315772911542647,1
-179.9616758021245,0.5518579568040226,0.12924742698669434,0.13103148341178894,15.15176423952879,1
178.84486542129517,0.5631843217707313,0.13754940032958984,0.13875505328178406,17.460302451644342,1
178.8788564994894,0.5307064611057845,0.11412692070007324,0.12427005171775818,17.0046232628136,1
179.68550635624345,0.5448046666766603,0.1343340277671814,0.12975439429283142,18.38250270214356,1
-179.29061498696012,0.5094001261344724,0.1085013747215271,0.10845926403999329,14.993106581715482,1
-179.8051327160516,0.29616451782057124,0.006979703903198242,-0.009648293256759644,14.268520331769764,1
179.95384511221445,0.29469722575652474,0.0042955875396728516,-0.009644091129302979,14.375339602524349,1
151.21667808001914,0.018947019294592988,0.017744004726409912,-0.01966571807861328,0.80592704040675,1
-175.90759772926515,0.012914477712981948,0.059762656688690186,-0.0772775411605835,16.71196106460128,1
167.15180467055342,0.01649572057741873,0.12513723969459534,-0.14067396521568298,28.30891388491934,1
163.21549723763624,0.024269540386238655,0.13718682527542114,-0.1753731071949005,29.549157109755747,1
175.75827988048616,0.020252661293872293,0.14203113317489624,-0.1547812521457672,26.3527105447385,1
-179.90863976146545,0.01985075289085667,0.13553375005722046,-0.16618511080741882,31.361336166802733,1
174.80360380903892,0.018146605609180567,0.08243781328201294,-0.08706220984458923,25.095834614261488,1
136.26550486090795,0.0202735511312718,-0.013105779886245728,0.018100649118423462,5.086071580466257,1
83.42653010384748,0.026432192891925315,0.012359261512756348,0.004144072532653809,1.2152764989712765,1
172.69311517247172,0.032132024232307224,0.01847177743911743,-0.019794195890426636,6.791962511956506,1
176.99519016056954,0.02466272365563806,0.05704861879348755,-0.062041401863098145,19.8375574878894,1
171.03313751818604,0.033307864300435454,0.10672986507415771,-0.12677356600761414,33.51644327158994,1
165.80238757795186,0.006948752249437909,0.12292429804801941,-0.15252095460891724,33.099730037315524,1
168.57017878239574,0.028673891699416264,0.11916828155517578,-0.1500854194164276,28.982885425030556,1
169.98213102478334,0.029052112683199037,0.13146016001701355,-0.1364966630935669,31.71905076272309,1
156.0283997514654,0.03258704510456033,0.05301561951637268,-0.04522871971130371,21.104472161415753,1
171.7519126724886,0.034761709856900164,0.008009195327758789,-0.0036892592906951904,1.4694900177195047,1
-179.52642133697816,0.17996985836641236,-0.02839869260787964,-0.013088047504425049,15.247821345432044,0
-179.53857606978136,0.1776266902758587,-0.02896726131439209,-0.015400826930999756,15.506830489739853,0
-179.61438029678953,0.17734244301085736,-0.026501476764678955,-0.01760190725326538,15.649817518794267,0
-179.35636317083248,0.17700683246185697,-0.022751927375793457,-0.02142012119293213,16.763473999721178,0
-179.29616292916543,0.18863873291405203,-0.013587892055511475,-0.021029561758041382,18.088750264913013,0
-179.56475964886934,0.19139682162129648,-0.016206741333007812,-0.017835497856140137,20.554034022865203,0
-179.0872263225387,0.17663203780645056,-0.01947396993637085,-0.03312051296234131,23.753164704550507,0
-179.27627576529923,0.18486313468674745,-0.01748901605606079,-0.03269806504249573,26.138787224196786,0
-179.4737013397239,0.16219931386954478,-0.02134495973587036,-0.052839845418930054,26.258630030761942,0
-179.42665257578375,0.1719339319488923,-0.013525664806365967,-0.05222231149673462,27.22139707301641,0
-178.71590299693182,0.20062664888403858,-0.0210607647895813,-0.018269389867782593,26.830466744680667,0
-178.8438832155285,0.19078431771194737,-0.013321220874786377,-0.027222782373428345,25.664303816711083,0
-178.7697503403329,0.1996908078345171,-0.013908982276916504,-0.013405144214630127,23.338154176350073,0
-178.72424951678096,0.21172194535720928,-0.009898781776428223,-0.0034621357917785645,18.85551364238692,0
-179.26566660663562,0.20736725339045123,-0.013048768043518066,-0.0009842514991760254,16.701494692568378,0
-179.11056547004074,0.19555645759337717,-0.019828498363494873,-0.007124483585357666,16.24923517081087,0
179.22149826124644,0.3926232714988124,0.05182337760925293,0.04325002431869507,14.68979057586178,0
-179.28945207836838,0.4042610223535539,0.05663233995437622,0.05835041403770447,16.883879411040937,0
-179.09228117033985,0.39091515057060794,0.05290806293487549,0.04481002688407898,18.826254606937862,0
-179.76665795909724,0.39902362943634234,0.0541117787361145,0.04664936661720276,18.701506600239767,0
-178.62396801883762,0.4082653564593608,0.06095075607299805,0.052251964807510376,19.740868393975628,0
179.4194651094927,0.4213649575591493,0.06057083606719971,0.06255629658699036,14.258213387427762,0
179.8355454332158,0.31434605924530656,0.014615654945373535,0.007062792778015137,13.458835424921185,0
179.1919075416939,0.3201843283023173,0.014837563037872314,0.0032638907432556152,14.367220382534024,0
44.20842558874081,0.016842190367295045,0.021745145320892334,-0.005118340253829956,0.08984599243164118,0
40.06794286155233,0.023278384922064896,0.05845355987548828,-0.07081753015518188,16.839966967029365,0
139.7779608364295,0.027756613309376402,0.12724965810775757,-0.15854543447494507,22.42632613958704,0
118.38694059056039,0.08337757967694713,0.10541856288909912,-0.1916065812110901,24.420066480332117,0
153.92954833197842,0.009380920764996997,0.22980475425720215,-0.2293710708618164,16.168919502499246,0
77.00525146608801,0.12529820986835385,0.062447547912597656,-0.187330961227417,26.17136409440849,0
123.20244201479882,0.013962374690877952,0.06763994693756104,-0.08169901371002197,21.225169307012305,0
48.333591814353326,0.013429979061072307,0.013426005840301514,-0.005259811878204346,3.763297450216265,0
38.43987816059485,0.017023005161855526,0.017402589321136475,0.004935115575790405,6.2270412862317865,0
177.22021185547564,0.02719511044569655,0.0034578442573547363,-0.010045081377029419,13.135214573790138,0
-172.37717187758912,0.023726428524661388,-0.017010986804962158,0.00598222017288208,46.30020848631089,0
-172.3033037396455,0.027913403905117578,-0.019171535968780518,0.00803077220916748,58.02324679189724,0
-169.73485642732862,0.0364503221171697,-0.050667405128479004,0.054137229919433594,67.40133725650999,0
-149.7964581090362,0.04152905481173737,-0.06689321994781494,0.0837850570678711,73.09592561078996,0
-165.30622720058022,0.056237026810691655,-0.06133359670639038,0.08020257949829102,71.50673247522417,0
-159.92823472263848,0.03508039275298315,-0.07019001245498657,0.06488597393035889,57.53375159215939,0
165.26259556818624,0.022870517628539696,0.01336890459060669,-0.014225184917449951,14.319856220436952,0
174.14451488896964,0.011181404821398325,0.016057908535003662,-0.04295721650123596,15.246877870384974,0
174.5277831730492,0.012684450375107854,-0.004476726055145264,-0.01085197925567627,29.6447581185133,0
179.13497178462595,0.010611500348634478,-0.03983083367347717,0.007257014513015747,39.96628710874761,0
171.46272293427393,0.010556993688661018,-0.053385525941848755,0.03402838110923767,47.78459681256927,0
-177.36433115831034,0.010807165679051895,-0.052189379930496216,0.03856417536735535,52.99846599267658,0
-171.35736914195442,0.02180288558032153,-0.05795148015022278,0.05612090229988098,54.52341571532133,0
-173.20364638151455,0.0102297152390545,-0.06908795237541199,0.055749326944351196,50.57280732338162,0
-102.7257622089587,0.027948975737958553,-0.06002771854400635,0.07575654983520508,47.344197461119,0
172.49435239273896,0.01972947482705801,-0.065236896276474,0.055653929710388184,50.1648092577647,0
-138.37743163176592,0.014490834118633614,-0.06401389837265015,0.06362560391426086,53.42805966010508,0
-25.487596196031692,0.010393880723972772,-0.05411219596862793,0.06058913469314575,52.357946918278074,0
-27.15185656022839,0.015985178701613027,-0.054691314697265625,0.05854886770248413,48.22164555092509,0
-43.21032790189037,0.013059933119390433,-0.04744267463684082,0.04629591107368469,41.07182209786625,0
14.095781838785678,0.014864624632637288,-0.026362508535385132,0.023005634546279907,32.982512372134806,0
-25.659117922313055,0.011723126343756269,0.011121153831481934,0.000989675521850586,22.365067535434115,0
-1.824745074737033,0.0074946567308880425,0.03415954113006592,-0.031158387660980225,13.159911416982075,0
67.88016816915017,0.014557130005125634,0.0338895320892334,-0.02072441577911377,14.347770823003898,0
174.12004005162387,0.19321722034880864,-0.012102365493774414,-0.03165498375892639,4.207473620500393,0
173.56354722982633,0.23621254511243037,-0.0414586067199707,0.038714051246643066,14.469343909479742,0
174.0745399957797,0.2417747346393361,-0.06592756509780884,0.06439897418022156,20.733659859895155,0
175.9227485088174,0.23796091785010387,-0.0839686393737793,0.09944581985473633,28.295733583274455,0
-179.868001437879,0.21049327989744107,-0.12292137742042542,0.11109322309494019,24.57743015273285,0
-179.853145004596,0.22745848342383818,-0.12208756804466248,0.11295288801193237,11.69048685074563,0
177.798181412619,0.18654020411249628,-0.15274623036384583,0.12561900913715363,20.543430296133845,0
177.71634872837987,0.20488871955901558,-0.10126921534538269,0.10287390649318695,29.083656510553308,0
176.57754051010042,0.2271880474795315,-0.05806243419647217,0.06152200698852539,36.752845769791854,0
173.43778771286847,0.2671829206276633,-0.009864747524261475,0.058040082454681396,30.87973035463165,0
172.94814113361556,0.25543172577411133,0.00867319107055664,0.023249059915542603,24.99266540304901,0
171.8264556812771,0.21948678087287965,0.004412472248077393,-0.012454032897949219,10.78696023585872,0
174.01190343517138,0.17987005196543393,-0.03327679634094238,-0.023077577352523804,5.486144013534042,0
176.662065047894,0.16565556067750742,-0.03769421577453613,-0.03268975019454956,11.396766929879249,0
174.1728389856298,0.17338199023395826,-0.03555476665496826,-0.02330470085144043,7.865274825430225,0
173.69866770469798,0.1835858298873894,-0.022915363311767578,-0.029181450605392456,3.896150119352797,0
172.39796220723625,0.18709494721831005,-0.023249804973602295,-0.025424271821975708,8.475710142903878,0
172.1935031304811,0.20324820576845964,-0.029871642589569092,0.0009834766387939453,17.846299890540973,0
172.25426627603574,0.22734161969872185,-0.009526252746582031,0.014776527881622314,30.83100040643129,0
176.7263244149435,0.21060292535107542,-0.03864943981170654,0.020491421222686768,34.94170766550287,0
178.6139509296976,0.19971116694863877,-0.030523091554641724,0.06504860520362854,45.765292081732994,0
-177.75109775186712,0.16386132139779921,-0.07372388243675232,0.05883637070655823,47.690465505731886,0
175.62621897258737,0.2160357452709834,-0.04237827658653259,0.035888731479644775,24.207023915400423,0
175.4201140116825,0.1429995228211715,-0.07412460446357727,0.031131207942962646,40.85996155452943,0
179.67812032270814,0.21904706971254478,-0.0035878121852874756,-0.002201974391937256,17.353171406966304,0
175.2594946956981,0.17545301385639314,0.028008073568344116,-0.04710240662097931,22.601152881412336,0
173.3292454078693,0.187892648130683,-0.008901238441467285,0.05551797151565552,52.5415130564242,0
175.57678133362617,0.2120365803806452,-0.013320982456207275,0.05055582523345947,40.04513070090983,0
174.51589784316397,0.22776018784151444,-0.00920248031616211,0.0307578444480896,30.14270541792367,0
174.8254681945885,0.20877202061234845,-0.01437234878540039,-2.0176172256469727e-05,16.527823644434488,0
172.00830071054247,0.18666220409517154,-0.03163182735443115,-0.014957457780838013,6.421572702223547,0
175.41688312912783,0.17352434756832794,-0.04454684257507324,-0.014017105102539062,6.587865010957932,0
174.40753248879025,0.1916954943061375,-0.028569579124450684,-0.0073247551918029785,2.012344607557611,0
175.50713853826934,0.18326192135732944,-0.029561996459960938,-0.014268726110458374,2.849325043502053,0
175.18153931946702,0.19812497645125854,-0.034167706966400146,0.012786388397216797,5.298398723900329,0
175.88715264740682,0.24375890765916106,-0.03922581672668457,0.07459422945976257,10.946672487255068,0
177.86557266659486,0.2720192881054619,-0.044249117374420166,0.10164004564285278,18.536901357640044,0
175.77408017152646,0.2698685694358468,-0.06845390796661377,0.1199827492237091,19.794994484781082,0
176.7767137940887,0.21945201657484267,-0.11725014448165894,0.10891592502593994,18.35252642743294,0
176.9245194899125,0.2200091853950772,-0.11752137541770935,0.11628934741020203,17.88859551809175,0
-178.68655469249325,0.20708556248689847,-0.16271540522575378,0.13952797651290894,13.961840205625128,0
-179.69234749228607,0.20750214247121235,-0.1522884964942932,0.12030632793903351,14.975974016337481,0
178.57436210869446,0.21232288052115275,-0.11258137226104736,0.09899002313613892,23.71499020787959,0
174.65122145576098,0.23476280453491194,-0.06821674108505249,0.08855225145816803,28.52113530908429,0
174.37235770676128,0.2766924748283376,-0.032074153423309326,0.08876875042915344,23.621105780167234,0
174.35934027903318,0.25121227640897636,-0.022734344005584717,0.05965888500213623,21.83476357806153,0
176.06058454472762,0.2342425262877181,-0.006362557411193848,0.030881643295288086,15.236109707024355,0
172.9307921717613,0.1842143139452678,-0.002810955047607422,-0.013270407915115356,5.918175514328248,0
153.7896576389329,0.055242931163336575,0.04896128177642822,-0.02352529764175415,6.72115837401856,0
42.176393591805606,0.03350113244553998,0.08956795930862427,-0.052392780780792236,21.258174087031144,0
37.89022411246034,0.044178144963548695,0.13169100880622864,-0.08495485782623291,38.783277469744824,0
15.919872905992811,0.053970697297997014,0.1797051727771759,-0.11168906092643738,54.86646890385595,0
-0.27556264688852355,0.04943970739717782,0.18833723664283752,-0.11547476053237915,64.04263558936086,0
-30.745861756550074,0.05755657069105858,0.18344396352767944,-0.12365084886550903,71.76336334871368,0
-91.57733770677228,0.038859544356781614,0.14098182320594788,-0.11036255955696106,74.56433502885743,0
-76.77342119314204,0.05812457296635874,0.12706172466278076,-0.07104343175888062,77.53010112262011,0
-163.67637498128732,0.04967377369156423,0.10573306679725647,-0.08806991577148438,76.98607833808238,0
-176.5326752934104,0.03973181601371837,0.09689772129058838,-0.09769052267074585,77.6295946826562,0
-165.6349412802781,0.055627903050514266,0.1049690842628479,-0.08844491839408875,76.15928809429727,0
-105.21804944342279,0.06688614448913577,0.1009630560874939,-0.04734942317008972,72.3747496097829,0
-59.014430399703315,0.051042686300484,0.09551870822906494,-0.04852515459060669,66.19464392687304,0
59.00504292887914,0.05264733522911908,0.06808388233184814,-0.0211087167263031,54.03541139255307,0
73.7699287096863,0.0660368029623097,0.056221723556518555,0.0015392303466796875,38.65298196173482,0
131.7822981555464,0.04218516944524762,0.03946244716644287,-0.024297058582305908,19.597533696454924,0
139.64914463954,0.04608117756720652,0.05607247352600098,-0.03104245662689209,11.14808784785488,0
6.94923455945237,0.030637974049310655,0.09121698141098022,-0.04587632417678833,11.242407569744982,0
92.05685867193495,0.03409836866628774,0.2482629120349884,-0.23432406783103943,50.99589755510102,0
149.90847434567627,0.015573697124873944,0.2459336519241333,-0.2530372142791748,61.606390032087646,0
127.01671369089946,0.023631946495310214,0.20254477858543396,-0.1900639533996582,68.81736398614845,0
5.976309172469991,0.02086387699598539,0.16481178998947144,-0.1464214324951172,72.01721918720597,0
-42.3514906836462,0.022569490395126186,0.09368681907653809,-0.08123111724853516,70.08890351508015,0
-77.33963200687712,0.027605417971295954,0.05540651082992554,-0.04915338754653931,69.43290812610724,0
-139.04691852075482,0.024473304818145122,0.07061886787414551,-0.06336042284965515,69.61869868377016,0
-37.13186065189036,0.019735965013144518,0.10179033875465393,-0.08526343107223511,66.30729282692651,0
-109.75164105522238,0.027030144759185235,0.13613682985305786,-0.12034830451011658,62.84299847966573,0
11.286173213363075,0.017809588973392493,0.1613054871559143,-0.1424059271812439,50.551903681718876,0
36.82843905719466,0.02779078951838698,0.12885499000549316,-0.09944981336593628,32.83180292757099,0
10.234038107024658,0.03069430046571189,0.12631791830062866,-0.07747086882591248,28.522063042111352,0
-13.175984077994737,0.027826779336875898,0.10515397787094116,-0.06294992566108704,54.8506802775608,0
-13.748676411574584,0.027110595258786573,0.011258602142333984,0.01835903525352478,60.63517158740417,0
-23.094180316053585,0.012304407985635557,-0.0590192973613739,0.08683079481124878,55.11244397833867,0
-24.5539332372721,0.03307303121173201,-0.03906702995300293,0.05734372138977051,56.64523578532215,0
-6.058923456911793,0.033347877447861544,0.02067619562149048,0.0014033019542694092,55.27474609425651,0
9.567786465810878,0.027046932852538976,0.18000030517578125,-0.12685012817382812,46.564610083309915,0
178.75250071372926,0.22755108385406583,-0.030350327491760254,-0.042212337255477905,15.09038160215612,0
178.5219377738757,0.2449719954572001,-0.026668429374694824,-0.027460157871246338,15.41038561410732,0
178.8635124493329,0.26116481972873157,-0.01881992816925049,-0.020698189735412598,17.480012751216872,0
179.4127961471684,0.2860315574531426,0.008785903453826904,-0.019339829683303833,18.691483022574463,0
178.6140381823601,0.3170778672592894,0.020705580711364746,-0.011969298124313354,24.172840597408616,0
178.93442618778394,0.33806293171895613,0.028824925422668457,-0.0006038546562194824,26.15372067628782,0
179.2210067105042,0.4005279707357412,0.07532358169555664,0.03670945763587952,25.409082096340494,0
-178.27490671037037,0.40417706149309623,0.04830491542816162,0.07080140709877014,37.14390057592968,0
179.33484428197872,0.39294322437731044,0.07202821969985962,0.03998291492462158,23.093663030155763,0
179.61691044829215,0.3576858233270224,0.04117238521575928,0.006030380725860596,26.481931808849755,0
179.61393796132262,0.31537248326720985,0.02669060230255127,-0.012961626052856445,17.128864919294116,0
178.54655273691722,0.2521387457763815,-0.00830608606338501,-0.04470798373222351,13.889051803694521,0
178.72666819677588,0.21243371434429914,-0.01886981725692749,-0.057375311851501465,10.238331064035185,0
